,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Region,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Avg_Utilization_Ratio
5142,716600733,Attrited Customer,47,F,4,Unknown,Married,Less than $40K,Blue,Scotland,36,3,3,3,2033.0,228,1805.0,2572.0,43,0.112
5143,778372158,Existing Customer,49,F,5,High School,Married,$40K - $60K,Blue,Wales,33,6,3,2,2506.0,1549,957.0,4747.0,91,0.618
5144,714176133,Existing Customer,47,F,1,Uneducated,Single,Less than $40K,Blue,Wales,36,5,2,3,1438.3,735,703.3,4220.0,87,0.511
5145,708969633,Existing Customer,42,M,4,Uneducated,Unknown,$80K - $120K,Blue,England,36,6,5,1,2447.0,2195,252.0,4544.0,80,0.897
5146,715765758,Existing Customer,54,F,2,Uneducated,Single,Less than $40K,Blue,England,41,5,2,4,1438.3,814,624.3,4217.0,72,0.566
5147,803097333,Existing Customer,41,M,2,Graduate,Married,$80K - $120K,Blue,England,35,3,3,4,10873.0,1514,9359.0,5089.0,82,0.139
5148,710411358,Attrited Customer,39,F,4,College,Married,$40K - $60K,Blue,England,28,4,2,4,7596.0,2199,5397.0,2164.0,45,0.289
5149,715660308,Attrited Customer,54,F,3,College,Married,Less than $40K,Blue,Scotland,44,5,3,2,2921.0,2412,509.0,2612.0,33,0.826
5150,711866358,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,Scotland,30,4,2,3,10136.0,0,10136.0,4429.0,78,0.0
5151,710738883,Existing Customer,46,F,3,High School,Married,Less than $40K,Blue,Scotland,36,4,2,3,2187.0,1094,1093.0,4222.0,61,0.5
5152,717822108,Existing Customer,60,F,0,Uneducated,Single,Less than $40K,Blue,Wales,48,3,2,3,3302.0,2517,785.0,4613.0,85,0.762
5153,714407058,Existing Customer,40,M,3,Uneducated,Divorced,$80K - $120K,Blue,Northern Ireland,29,3,2,1,23720.799999999996,2330,21964.6,3821.0,81,0.075
5154,710744433,Existing Customer,48,F,1,Uneducated,Single,Less than $40K,Blue,England,38,5,2,0,2578.0,2424,154.0,4077.0,78,0.94
5155,778959258,Attrited Customer,51,F,1,Unknown,Married,Less than $40K,Blue,England,32,5,3,3,1438.3,0,1438.3,2585.0,45,0.0
5156,713320008,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Blue,England,37,3,3,2,3034.0,468,2566.0,4172.0,66,0.154
5157,766795983,Existing Customer,46,F,1,Unknown,Single,Less than $40K,Blue,England,40,4,2,2,1438.3,0,1438.3,4692.0,91,0.0
5158,716256483,Existing Customer,50,F,2,Graduate,Single,Unknown,Blue,England,36,6,2,4,2611.0,1824,787.0,4232.0,80,0.699
5159,712364283,Existing Customer,54,F,2,Doctorate,Married,$40K - $60K,Blue,Scotland,43,5,3,2,2222.0,1398,824.0,3960.0,79,0.629
5160,714620358,Attrited Customer,37,F,2,Graduate,Divorced,Less than $40K,Blue,Scotland,30,3,3,4,3328.0,2517,811.0,2196.0,47,0.756
5161,709145958,Attrited Customer,43,F,3,Unknown,Married,Less than $40K,Blue,Scotland,36,2,2,2,2440.0,1002,1438.0,1533.0,42,0.411
5162,709787733,Existing Customer,54,F,4,College,Single,Unknown,Blue,Scotland,48,3,2,2,9723.0,1307,8416.0,4043.0,76,0.134
5163,809071083,Existing Customer,60,F,1,Graduate,Single,Less than $40K,Blue,Scotland,36,4,1,0,2346.0,2150,196.0,4592.0,90,0.916
5164,721165608,Existing Customer,51,M,2,Graduate,Married,$60K - $80K,Silver,Wales,36,3,6,3,23720.799999999996,0,21964.6,3969.0,78,0.0
5165,716668308,Attrited Customer,39,F,4,High School,Single,Unknown,Blue,England,36,3,2,4,12405.0,0,12405.0,3151.0,39,0.0
5166,708760458,Existing Customer,47,M,1,High School,Single,$80K - $120K,Blue,England,36,4,3,4,17655.0,0,17655.0,3692.0,79,0.0
5167,720333783,Existing Customer,51,F,2,Unknown,Married,Less than $40K,Blue,England,33,3,1,4,4941.0,786,4155.0,3822.0,50,0.159
5168,789212883,Attrited Customer,30,F,1,Uneducated,Divorced,Less than $40K,Blue,England,19,6,1,2,1644.0,0,1644.0,2533.0,44,0.0
5169,711341433,Existing Customer,34,F,2,Graduate,Single,Unknown,Blue,England,24,6,3,3,3095.0,2010,1085.0,3901.0,77,0.649
5170,720235608,Existing Customer,60,F,0,Graduate,Unknown,Less than $40K,Blue,England,36,4,3,1,3828.0,0,3828.0,4470.0,58,0.0
5171,716890533,Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,England,36,6,2,2,2182.0,1722,460.0,5377.0,86,0.789
5172,708491508,Existing Customer,51,M,2,Unknown,Single,$60K - $80K,Blue,England,42,3,3,2,13906.0,1430,12476.0,3856.0,68,0.103
5173,718542858,Existing Customer,50,M,1,High School,Married,$80K - $120K,Blue,Scotland,36,6,3,2,10588.0,994,9594.0,4623.0,84,0.094
5174,717750858,Existing Customer,32,F,2,Post-Graduate,Single,Less than $40K,Blue,Scotland,36,3,3,2,2973.0,2446,527.0,3769.0,78,0.823
5175,712450008,Attrited Customer,50,F,2,Post-Graduate,Married,Unknown,Blue,Scotland,36,5,2,4,4045.0,0,4045.0,2438.0,41,0.0
5176,827628408,Existing Customer,40,M,4,Graduate,Married,$80K - $120K,Blue,Scotland,36,3,3,2,2165.0,1465,700.0,3672.0,64,0.677
5177,713492583,Attrited Customer,34,F,2,Graduate,Married,Less than $40K,Blue,Scotland,29,5,2,2,5845.0,0,5845.0,2308.0,35,0.0
5178,718054833,Existing Customer,50,M,2,Unknown,Single,$120K +,Blue,Wales,37,6,3,4,15341.0,1016,14325.0,2916.0,65,0.066
5179,788770908,Existing Customer,45,M,4,College,Married,$60K - $80K,Blue,England,26,6,2,2,3035.0,1498,1537.0,4275.0,67,0.494
5180,710175783,Existing Customer,45,F,3,High School,Single,Unknown,Blue,England,25,4,2,1,1986.0,1042,944.0,4303.0,59,0.525
5181,715429608,Existing Customer,45,F,3,College,Married,Less than $40K,Blue,England,37,4,3,1,4602.0,1517,3085.0,3520.0,66,0.33
5182,714058308,Attrited Customer,43,F,5,Uneducated,Single,Less than $40K,Blue,England,36,5,3,4,2689.0,2384,305.0,1941.0,53,0.887
5183,717965808,Existing Customer,65,M,0,Unknown,Single,$40K - $60K,Blue,England,36,5,1,4,9383.0,829,8554.0,5783.0,73,0.088
5184,709265208,Existing Customer,47,F,4,Graduate,Single,Less than $40K,Blue,England,37,4,3,2,1438.3,780,658.3,4422.0,59,0.542
5185,713114133,Attrited Customer,42,F,2,Uneducated,Single,Less than $40K,Blue,England,23,4,2,3,1443.0,0,1443.0,2092.0,38,0.0
5186,721349883,Existing Customer,51,F,4,Graduate,Single,Less than $40K,Blue,England,39,3,2,1,2847.0,2082,765.0,3672.0,59,0.731
5187,758965158,Existing Customer,44,M,5,High School,Single,$80K - $120K,Blue,England,37,4,2,3,15638.0,1729,13909.0,4396.0,83,0.111
5188,749722908,Existing Customer,43,M,2,Post-Graduate,Married,$120K +,Blue,England,36,3,3,2,10700.0,1346,9354.0,4054.0,68,0.126
5189,709495833,Attrited Customer,44,F,2,Graduate,Single,Less than $40K,Blue,England,36,5,2,4,1438.3,0,1438.3,1944.0,36,0.0
5190,717575958,Attrited Customer,50,F,1,Post-Graduate,Married,$40K - $60K,Blue,England,41,6,3,3,1694.0,479,1215.0,2349.0,42,0.283
5191,714406158,Attrited Customer,53,F,3,High School,Divorced,Unknown,Blue,England,36,4,3,6,7939.0,0,7939.0,2269.0,42,0.0
5192,767243208,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,Scotland,35,3,2,2,2555.0,1587,968.0,4193.0,79,0.621
5193,711515433,Existing Customer,55,F,2,Unknown,Single,Less than $40K,Blue,Scotland,36,3,1,2,2850.0,2517,333.0,4320.0,85,0.883
5194,720190908,Existing Customer,59,M,1,High School,Single,$60K - $80K,Blue,Scotland,51,6,2,4,8973.0,1300,7673.0,4699.0,72,0.145
5195,818814933,Existing Customer,58,F,1,Unknown,Single,$40K - $60K,Blue,Scotland,53,3,3,1,4557.0,1536,5424.0,3112.0,79,0.221
5196,719794383,Existing Customer,60,F,2,College,Married,Less than $40K,Blue,Scotland,41,6,2,2,4167.0,0,4167.0,5039.0,85,0.0
5197,709766808,Existing Customer,49,F,2,Uneducated,Married,Unknown,Blue,Wales,36,4,3,2,5099.0,1178,3921.0,3819.0,82,0.231
5198,709666908,Existing Customer,42,F,4,Graduate,Divorced,Unknown,Blue,Wales,36,3,3,1,2782.0,1782,1000.0,4669.0,93,0.641
5199,794653983,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,Wales,27,3,1,4,1480.0,1017,463.0,5245.0,80,0.687
5200,716593533,Existing Customer,56,M,1,High School,Single,$80K - $120K,Blue,Northern Ireland,45,4,1,3,5070.0,0,5070.0,3651.0,76,0.0
5201,714113658,Existing Customer,52,M,2,Unknown,Single,$80K - $120K,Blue,England,41,3,3,1,2757.0,1425,1332.0,3992.0,76,0.517
5202,708776658,Existing Customer,54,M,2,Unknown,Married,$80K - $120K,Blue,England,43,6,3,2,5774.0,1519,4255.0,4444.0,70,0.263
5203,712225008,Existing Customer,55,M,2,Graduate,Married,$60K - $80K,Blue,England,44,6,6,3,6054.0,1103,4951.0,3998.0,80,0.182
5204,787450758,Existing Customer,57,M,1,Unknown,Single,$60K - $80K,Blue,England,43,3,3,1,19090.0,0,19090.0,4712.0,88,0.0
5205,789099783,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,England,31,6,3,3,2069.0,839,1230.0,4117.0,70,0.406
5206,711751533,Existing Customer,47,F,4,Graduate,Married,Less than $40K,Blue,England,37,3,1,3,2447.0,1973,474.0,4784.0,75,0.806
5207,708367908,Existing Customer,56,F,1,Uneducated,Married,Less than $40K,Blue,England,47,6,1,2,3022.0,1627,1395.0,4390.0,82,0.538
5208,714951858,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,England,36,5,1,3,4473.0,0,4473.0,4047.0,56,0.0
5209,720436008,Existing Customer,54,F,1,Doctorate,Unknown,Less than $40K,Blue,England,43,4,6,4,5267.0,0,5267.0,4196.0,81,0.0
5210,718984533,Existing Customer,37,M,3,Graduate,Single,$80K - $120K,Blue,England,29,6,2,4,7199.0,1274,5925.0,4552.0,100,0.177
5211,716982483,Existing Customer,49,F,2,Graduate,Married,Less than $40K,Blue,Scotland,38,3,4,2,1438.3,0,1438.3,4497.0,79,0.0
5212,708681708,Attrited Customer,51,F,2,Unknown,Single,Less than $40K,Blue,Scotland,43,5,3,2,3245.0,0,3245.0,1977.0,29,0.0
5213,720202008,Existing Customer,47,F,5,Unknown,Single,$40K - $60K,Blue,Scotland,40,4,3,4,3888.0,2517,1371.0,4377.0,88,0.647
5214,714483033,Existing Customer,45,F,5,Unknown,Married,Unknown,Blue,Scotland,40,3,2,2,14728.0,0,14728.0,4660.0,85,0.0
5215,711468708,Attrited Customer,38,F,4,High School,Single,$40K - $60K,Blue,Scotland,31,4,3,2,1438.3,0,1438.3,1986.0,52,0.0
5216,821724483,Attrited Customer,48,M,4,Unknown,Single,$40K - $60K,Blue,Wales,43,2,3,2,11272.0,1744,9528.0,1455.0,34,0.155
5217,716402508,Existing Customer,49,F,3,Graduate,Unknown,Less than $40K,Blue,Wales,36,4,3,3,2705.0,1681,1024.0,4265.0,87,0.621
5218,721189008,Existing Customer,41,M,4,Graduate,Married,$80K - $120K,Blue,Wales,27,4,2,4,12270.0,0,12270.0,4578.0,67,0.0
5219,712867983,Existing Customer,54,F,2,Uneducated,Single,Less than $40K,Blue,England,43,6,1,4,3006.0,633,2373.0,5177.0,66,0.211
5220,713814408,Existing Customer,39,M,2,Uneducated,Single,$80K - $120K,Blue,England,36,6,2,4,7901.0,1184,6717.0,3667.0,66,0.15
5221,716671983,Existing Customer,38,M,0,High School,Single,$80K - $120K,Blue,England,29,3,3,2,5983.0,1885,4098.0,4141.0,65,0.315
5222,708252108,Existing Customer,64,M,0,College,Single,$40K - $60K,Blue,England,53,6,3,2,7362.0,1907,5455.0,4065.0,65,0.259
5223,717212958,Existing Customer,55,M,2,Doctorate,Single,$80K - $120K,Blue,England,36,6,3,3,3046.0,2415,631.0,3153.0,57,0.793
5224,713048733,Existing Customer,50,M,2,Uneducated,Married,$120K +,Blue,England,40,3,1,1,23720.799999999996,1871,21964.6,4054.0,75,0.054
5225,779841483,Attrited Customer,55,F,1,Doctorate,Married,Unknown,Blue,England,39,1,3,3,12972.0,1424,11548.0,2238.0,36,0.11
5226,710701233,Existing Customer,44,F,5,Graduate,Single,Unknown,Blue,England,37,3,1,1,17785.0,1259,16526.0,3890.0,72,0.071
5227,718837683,Existing Customer,55,M,2,High School,Single,$120K +,Blue,Scotland,49,6,3,4,3029.0,1505,1524.0,2394.0,50,0.497
5228,718127958,Existing Customer,58,M,0,Graduate,Divorced,Unknown,Blue,Scotland,36,4,2,2,9097.0,1656,7441.0,4174.0,85,0.182
5229,718685358,Existing Customer,51,F,2,Uneducated,Single,Less than $40K,Blue,Wales,44,6,1,4,1438.3,0,1438.3,4488.0,84,0.0
5230,771559158,Existing Customer,58,M,3,Uneducated,Unknown,$80K - $120K,Blue,Wales,46,3,1,3,2375.0,1163,1212.0,4769.0,80,0.49
5231,710138883,Attrited Customer,47,F,3,Graduate,Unknown,Less than $40K,Blue,Wales,36,5,2,2,8109.0,0,8109.0,1835.0,43,0.0
5232,711197658,Existing Customer,53,F,1,Post-Graduate,Single,$40K - $60K,Blue,Northern Ireland,43,5,1,0,2618.0,2026,592.0,4198.0,68,0.774
5233,709045683,Existing Customer,42,F,3,Uneducated,Married,Unknown,Blue,England,30,3,2,1,3549.0,0,3549.0,3921.0,63,0.0
5234,708272808,Existing Customer,45,M,5,Graduate,Single,Less than $40K,Blue,England,36,4,2,1,2718.0,1474,1244.0,3542.0,59,0.542
5235,720292983,Existing Customer,60,F,0,Graduate,Married,Less than $40K,Blue,England,51,6,1,2,2230.0,1796,434.0,4929.0,61,0.805
5236,709112508,Attrited Customer,42,F,3,College,Single,Less than $40K,Blue,England,36,3,3,4,3802.0,1300,2502.0,2165.0,36,0.342
5237,712840608,Existing Customer,55,F,2,Uneducated,Married,Less than $40K,Blue,England,43,6,2,3,2736.0,993,1743.0,4078.0,85,0.363
5238,788920308,Existing Customer,51,F,2,High School,Married,Less than $40K,Blue,England,37,3,2,1,2258.0,1250,1008.0,4368.0,75,0.554
5239,718160358,Attrited Customer,51,F,1,Graduate,Married,Less than $40K,Blue,England,39,5,3,2,1438.3,0,1438.3,2492.0,35,0.0
5240,719325783,Attrited Customer,65,M,2,Unknown,Single,Less than $40K,Blue,England,36,4,2,3,2954.0,2517,437.0,1909.0,28,0.852
5241,712885533,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,England,31,6,3,2,11882.0,1472,10410.0,3291.0,62,0.124
5242,719268333,Existing Customer,49,F,3,Uneducated,Married,Less than $40K,Blue,Scotland,36,5,3,4,1438.3,0,1438.3,4205.0,88,0.0
5243,721004133,Existing Customer,38,F,2,Graduate,Single,Less than $40K,Blue,Scotland,25,6,2,2,1438.3,538,900.3,4093.0,73,0.374
5244,714103908,Existing Customer,54,F,3,Doctorate,Single,Less than $40K,Blue,Scotland,36,4,2,2,2778.0,743,2035.0,4515.0,74,0.267
5245,771502383,Existing Customer,54,F,1,High School,Married,Less than $40K,Blue,Scotland,42,3,5,4,2474.0,1539,935.0,4884.0,80,0.622
5246,713014533,Existing Customer,54,F,3,Unknown,Single,$40K - $60K,Blue,Wales,43,6,3,4,5632.0,1596,4036.0,3557.0,64,0.283
5247,713980383,Attrited Customer,49,F,3,Graduate,Single,Unknown,Blue,Northern Ireland,38,1,2,4,11025.0,0,11025.0,1902.0,28,0.0
5248,711294258,Existing Customer,43,F,1,Graduate,Single,Less than $40K,Blue,England,38,3,3,3,2642.0,2377,265.0,4780.0,88,0.9
5249,719954733,Existing Customer,43,M,2,Graduate,Married,$80K - $120K,Blue,England,28,5,6,3,23720.799999999996,1255,21964.6,4435.0,68,0.041
5250,711561933,Existing Customer,57,F,1,Uneducated,Divorced,Less than $40K,Blue,England,47,6,6,1,2201.0,1420,781.0,4256.0,70,0.645
5251,826077033,Attrited Customer,46,F,2,Unknown,Married,Less than $40K,Blue,England,42,1,0,4,2002.0,0,2002.0,2423.0,39,0.0
5252,711555483,Existing Customer,43,F,3,High School,Unknown,Unknown,Blue,England,36,3,3,2,8777.0,2517,6260.0,4551.0,83,0.287
5253,715194183,Attrited Customer,53,F,2,Unknown,Single,Less than $40K,Blue,England,36,3,3,4,2575.0,411,2164.0,2423.0,43,0.16
5254,716929233,Existing Customer,43,F,3,Post-Graduate,Single,$40K - $60K,Blue,England,24,3,3,4,5182.0,1607,3575.0,5235.0,92,0.31
5255,709014558,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,England,42,3,3,2,3783.0,0,3783.0,4383.0,82,0.0
5256,710636208,Existing Customer,51,M,3,Uneducated,Married,$120K +,Blue,England,40,3,5,3,23720.799999999996,0,21964.6,3847.0,74,0.0
5257,815525508,Existing Customer,46,F,3,High School,Unknown,Less than $40K,Blue,England,41,2,1,4,1515.0,0,1515.0,3894.0,60,0.0
5258,718746933,Existing Customer,56,F,3,High School,Married,Less than $40K,Blue,Scotland,47,6,3,4,2865.0,2022,843.0,3441.0,66,0.706
5259,715686183,Existing Customer,46,F,4,Graduate,Single,$40K - $60K,Blue,Scotland,34,6,2,1,2711.0,0,2711.0,4795.0,65,0.0
5260,741778458,Existing Customer,54,F,2,Unknown,Single,Less than $40K,Blue,Scotland,47,3,2,3,2341.0,1550,791.0,3406.0,57,0.662
5261,801056358,Existing Customer,51,M,1,High School,Single,$80K - $120K,Blue,England,45,6,1,3,13287.0,1864,11423.0,3851.0,75,0.14
5262,709486158,Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,England,20,5,1,3,1438.3,0,1438.3,4530.0,72,0.0
5263,713826183,Attrited Customer,41,M,3,High School,Unknown,$40K - $60K,Blue,England,33,4,3,4,1639.0,0,1639.0,2242.0,44,0.0
5264,803342358,Existing Customer,55,M,3,Graduate,Married,$60K - $80K,Blue,Scotland,49,3,1,4,5668.0,2517,3151.0,3382.0,56,0.444
5265,780292683,Attrited Customer,55,M,1,Uneducated,Single,$120K +,Blue,Scotland,41,3,4,4,23720.799999999996,2354,21964.6,984.0,24,0.096
5266,788646858,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,Scotland,29,6,3,1,1959.0,1268,691.0,4275.0,61,0.647
5267,711116133,Attrited Customer,50,F,1,Uneducated,Single,Less than $40K,Blue,Wales,37,3,2,4,1838.0,0,1838.0,2461.0,47,0.0
5268,708584208,Attrited Customer,36,F,2,Graduate,Unknown,Less than $40K,Blue,Wales,36,5,2,4,3111.0,2517,594.0,2367.0,41,0.809
5269,789097833,Existing Customer,39,F,2,High School,Single,Less than $40K,Blue,Wales,27,4,3,3,3927.0,720,3207.0,4230.0,93,0.183
5270,709443633,Existing Customer,38,F,1,Uneducated,Married,Less than $40K,Blue,England,26,5,1,1,4345.0,838,3507.0,4770.0,62,0.193
5271,767280633,Existing Customer,46,F,2,Graduate,Unknown,Less than $40K,Blue,England,39,5,2,2,3003.0,1454,1549.0,4378.0,96,0.484
5272,713096583,Attrited Customer,40,F,1,High School,Single,Less than $40K,Blue,Scotland,36,4,3,2,1438.3,544,894.3,2294.0,40,0.378
5273,721033908,Existing Customer,58,M,1,Uneducated,Single,$60K - $80K,Blue,Scotland,46,6,3,1,2541.0,1053,1488.0,4552.0,82,0.414
5274,756025233,Attrited Customer,43,F,4,Uneducated,Single,Less than $40K,Blue,Scotland,36,5,3,2,2422.0,1014,1408.0,2437.0,44,0.419
5275,711977508,Attrited Customer,56,F,2,Uneducated,Single,Less than $40K,Blue,Wales,43,1,2,4,1440.0,1211,229.0,2141.0,40,0.841
5276,772076208,Existing Customer,58,M,4,College,Single,$80K - $120K,Blue,Wales,47,6,3,0,23720.799999999996,1146,21964.6,3677.0,70,0.044
5277,710666583,Attrited Customer,29,F,1,Uneducated,Single,Less than $40K,Blue,Wales,36,3,2,4,2516.0,2312,204.0,2321.0,36,0.919
5278,712369308,Attrited Customer,48,F,4,Doctorate,Divorced,$40K - $60K,Blue,England,35,4,3,2,3646.0,1047,2599.0,1969.0,38,0.287
5279,794784633,Existing Customer,61,F,0,Uneducated,Single,$40K - $60K,Blue,England,36,6,1,2,2214.0,2123,91.0,4478.0,77,0.959
5280,716437533,Existing Customer,51,M,2,College,Single,$80K - $120K,Blue,England,43,5,3,3,11862.0,0,11862.0,4101.0,88,0.0
5281,715109508,Existing Customer,44,F,3,College,Married,Unknown,Blue,England,36,3,1,4,8729.0,1427,7302.0,5347.0,96,0.163
5282,795392433,Existing Customer,35,F,2,Uneducated,Single,Unknown,Blue,England,29,3,1,1,2423.0,0,2423.0,4651.0,69,0.0
5283,712721358,Attrited Customer,48,F,3,Uneducated,Divorced,Less than $40K,Blue,England,36,5,3,2,4073.0,2517,1556.0,2059.0,43,0.618
5284,720118908,Existing Customer,26,M,0,Graduate,Married,Less than $40K,Blue,Scotland,36,5,2,4,9916.0,0,9916.0,3477.0,65,0.0
5285,799486158,Existing Customer,39,F,1,Graduate,Married,Less than $40K,Blue,Scotland,29,4,2,4,1438.3,949,489.3,4222.0,65,0.66
5286,718980633,Existing Customer,38,M,2,College,Married,$80K - $120K,Blue,Scotland,36,3,3,3,6452.0,1151,5301.0,4835.0,84,0.178
5287,717336408,Attrited Customer,51,F,1,Doctorate,Single,Less than $40K,Blue,England,45,5,3,1,1952.0,1411,541.0,2452.0,44,0.723
5288,709546608,Existing Customer,37,F,2,Uneducated,Married,Less than $40K,Blue,England,36,6,5,4,1438.3,647,791.3,4803.0,64,0.45
5289,823624158,Existing Customer,53,F,2,Doctorate,Single,Unknown,Blue,England,49,3,2,2,4500.0,0,4500.0,4579.0,78,0.0
5290,771688983,Existing Customer,53,F,2,High School,Single,Less than $40K,Blue,England,41,4,1,2,2252.0,1811,441.0,4201.0,68,0.804
5291,708701358,Existing Customer,39,F,2,Uneducated,Single,Less than $40K,Blue,England,36,3,2,3,2370.0,2031,339.0,4000.0,79,0.857
5292,712048008,Existing Customer,56,F,4,High School,Single,$40K - $60K,Blue,England,44,3,2,2,2610.0,1988,622.0,4127.0,69,0.762
5293,710712783,Existing Customer,52,F,4,Unknown,Married,Less than $40K,Blue,England,41,3,3,3,2294.0,1787,507.0,3904.0,76,0.779
5294,716626008,Existing Customer,51,F,2,Graduate,Divorced,Unknown,Blue,England,36,4,3,4,5062.0,1659,3403.0,4243.0,102,0.328
5295,718284408,Existing Customer,43,F,3,Unknown,Married,Less than $40K,Blue,Scotland,30,5,2,2,2415.0,1452,963.0,3970.0,68,0.601
5296,717414933,Existing Customer,51,F,1,High School,Single,Less than $40K,Blue,Scotland,45,3,3,3,2918.0,2049,869.0,3818.0,61,0.702
5297,713032233,Existing Customer,53,F,2,Graduate,Single,Less than $40K,Blue,Wales,36,5,1,4,2708.0,2271,437.0,4812.0,83,0.839
5298,714234858,Existing Customer,54,F,3,High School,Married,Less than $40K,Blue,Wales,36,5,1,4,3666.0,1739,1927.0,4735.0,84,0.474
5299,714818058,Existing Customer,36,F,4,High School,Married,$40K - $60K,Blue,Wales,30,3,3,1,1438.3,0,1438.3,4591.0,74,0.0
5300,708731658,Attrited Customer,53,F,0,High School,Married,Less than $40K,Blue,England,41,3,3,4,1438.3,0,1438.3,1587.0,42,0.0
5301,708706833,Attrited Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,England,36,4,3,3,2809.0,0,2809.0,2466.0,40,0.0
5302,780100533,Existing Customer,46,M,3,Graduate,Married,$80K - $120K,Blue,England,31,5,2,4,23720.799999999996,2376,21964.6,3586.0,67,0.09
5303,711712983,Existing Customer,56,M,2,Graduate,Single,$80K - $120K,Blue,England,46,6,2,3,15982.0,0,15982.0,4503.0,80,0.0
5304,712549758,Existing Customer,40,F,4,Graduate,Married,Unknown,Blue,England,25,6,2,1,23720.799999999996,0,21964.6,3749.0,61,0.0
5305,713348433,Existing Customer,42,F,3,High School,Single,$40K - $60K,Blue,England,29,6,3,2,1545.0,751,794.0,4477.0,62,0.486
5306,820599333,Existing Customer,43,F,5,Graduate,Single,Less than $40K,Blue,England,38,6,2,2,1438.3,604,834.3,4469.0,85,0.42
5307,787261008,Existing Customer,43,M,1,Post-Graduate,Unknown,$60K - $80K,Blue,England,37,4,3,4,4112.0,1128,2984.0,4446.0,75,0.274
5308,778343958,Existing Customer,47,F,3,Graduate,Married,Less than $40K,Blue,Scotland,27,3,3,0,1451.0,0,1451.0,3866.0,72,0.0
